date,user_id,session_id,page,source,device,country,duration,visits,timestamp
2025-01-28,264,sess_656,product,google,desktop,USA,114.9,12,2025-01-28 16:39:00
2025-01-28,239,sess_157,about,google,desktop,USA,92.5,6,2025-01-28 22:26:00
2025-01-28,273,sess_212,about,facebook,desktop,France,382.7,6,2025-01-28 22:27:00
2025-01-28,385,sess_126,contact,twitter,mobile,USA,145.1,3,2025-01-28 22:30:00
2025-01-29,199,sess_1148,product,facebook,mobile,Other,5.2,7,2025-01-29 00:00:00
2025-01-29,47,sess_1161,contact,twitter,mobile,USA,55.9,6,2025-01-29 02:44:00
2025-01-29,379,sess_658,about,google,desktop,Germany,128.6,2,2025-01-29 04:44:00
2025-01-29,212,sess_1134,home,facebook,desktop,UK,266.0,3,2025-01-29 06:27:00
2025-01-29,301,sess_221,home,facebook,desktop,Japan,5.2,3,2025-01-29 09:29:00
2025-01-29,266,sess_318,about,google,mobile,Japan,5.0,4,2025-01-29 11:34:00
2025-01-29,247,sess_868,cart,google,mobile,UK,16.4,12,2025-01-29 14:29:00
2025-01-29,309,sess_59,home,email,desktop,China,59.4,3,2025-01-29 17:27:00
2025-01-29,63,sess_179,blog,google,desktop,China,13.4,3,2025-01-29 18:16:00
2025-01-29,339,sess_331,home,facebook,desktop,China,52.4,4,2025-01-29 20:33:00
2025-01-30,112,sess_505,cart,linkedin,desktop,Japan,26.9,4,2025-01-30 05:37:00
2025-01-30,13,sess_276,product,google,mobile,USA,207.5,4,2025-01-30 08:42:00
2025-01-30,137,sess_461,product,direct,desktop,Other,134.4,5,2025-01-30 13:20:00
2025-01-30,370,sess_83,checkout,google,mobile,UK,114.1,4,2025-01-30 14:40:00
2025-01-30,347,sess_137,about,facebook,desktop,UK,63.6,8,2025-01-30 16:29:00
2025-01-30,260,sess_99,home,facebook,mobile,UK,143.3,4,2025-01-30 17:02:00
2025-01-30,319,sess_204,product,twitter,mobile,Japan,127.6,10,2025-01-30 17:38:00
2025-01-30,38,sess_551,home,direct,desktop,China,127.8,7,2025-01-30 17:38:00
2025-01-30,168,sess_899,home,facebook,desktop,UK,100.3,5,2025-01-30 18:32:00
2025-01-30,342,sess_952,about,google,desktop,USA,268.4,4,2025-01-30 21:24:00
2025-01-30,69,sess_571,checkout,google,mobile,China,53.9,8,2025-01-30 21:41:00
2025-01-31,276,sess_1135,blog,facebook,mobile,France,217.2,3,2025-01-31 00:28:00
2025-01-31,147,sess_238,cart,google,tablet,USA,6.2,13,2025-01-31 03:27:00
2025-01-31,387,sess_939,checkout,google,mobile,UK,84.2,8,2025-01-31 05:15:00
2025-01-31,341,sess_1117,home,twitter,desktop,UK,353.0,6,2025-01-31 06:10:00
2025-01-31,245,sess_785,cart,direct,mobile,China,8.8,6,2025-01-31 08:29:00
2025-01-31,235,sess_378,checkout,google,mobile,China,515.7,9,2025-01-31 10:47:00
2025-01-31,139,sess_825,home,linkedin,mobile,China,47.5,4,2025-01-31 12:52:00
2025-01-31,28,sess_758,cart,direct,desktop,China,36.5,6,2025-01-31 14:02:00
2025-01-31,270,sess_331,cart,twitter,desktop,Japan,367.0,5,2025-01-31 14:35:00
2025-01-31,118,sess_1126,product,direct,desktop,Other,176.6,10,2025-01-31 14:37:00
2025-01-31,310,sess_550,checkout,google,desktop,UK,81.4,4,2025-01-31 15:43:00
2025-01-31,42,sess_351,checkout,email,desktop,USA,51.8,4,2025-01-31 18:22:00
2025-01-31,28,sess_129,home,direct,desktop,USA,9.7,10,2025-01-31 20:51:00
2025-01-31,125,sess_1149,cart,facebook,desktop,USA,453.4,10,2025-01-31 21:13:00
2025-01-31,149,sess_6,cart,facebook,mobile,UK,263.8,11,2025-01-31 22:25:00
2025-02-01,24,sess_249,about,facebook,desktop,China,186.8,9,2025-02-01 01:13:00
2025-02-01,196,sess_938,home,direct,mobile,China,127.2,3,2025-02-01 01:50:00
2025-02-01,349,sess_481,product,direct,desktop,USA,10.5,4,2025-02-01 02:35:00
2025-02-01,227,sess_1180,product,google,mobile,China,135.0,5,2025-02-01 04:18:00
2025-02-01,73,sess_129,product,direct,mobile,China,104.1,9,2025-02-01 07:08:00
2025-02-01,126,sess_732,product,google,mobile,China,6.1,6,2025-02-01 09:29:00
2025-02-01,305,sess_610,about,facebook,desktop,USA,67.8,1,2025-02-01 10:21:00
2025-02-01,347,sess_238,checkout,email,desktop,USA,386.0,13,2025-02-01 14:24:00
2025-02-01,206,sess_567,product,facebook,mobile,USA,329.5,5,2025-02-01 16:40:00
2025-02-01,57,sess_239,product,direct,mobile,USA,178.6,1,2025-02-01 16:42:00
2025-02-01,122,sess_13,home,direct,desktop,Other,34.5,8,2025-02-01 17:44:00
2025-02-01,335,sess_30,product,google,mobile,Germany,26.5,6,2025-02-01 18:24:00
2025-02-01,157,sess_291,home,google,mobile,China,181.3,4,2025-02-01 21:45:00
2025-02-01,88,sess_89,product,facebook,desktop,USA,29.7,4,2025-02-01 23:58:00
2025-02-02,116,sess_692,about,facebook,mobile,UK,348.2,5,2025-02-02 06:01:00
2025-02-02,344,sess_398,blog,email,mobile,Other,59.0,6,2025-02-02 06:12:00
2025-02-02,37,sess_461,product,facebook,mobile,China,16.5,7,2025-02-02 06:58:00
2025-02-02,44,sess_365,home,google,desktop,UK,5.6,7,2025-02-02 09:02:00
2025-02-02,202,sess_306,cart,google,desktop,China,25.4,5,2025-02-02 09:31:00
2025-02-02,249,sess_718,checkout,direct,desktop,China,202.0,6,2025-02-02 11:32:00
2025-02-02,37,sess_797,product,direct,desktop,Japan,213.7,4,2025-02-02 12:30:00
2025-02-02,69,sess_893,about,facebook,desktop,China,113.1,7,2025-02-02 12:53:00
2025-02-02,273,sess_123,product,twitter,desktop,France,61.1,12,2025-02-02 14:45:00
2025-02-02,2,sess_384,product,google,mobile,China,27.5,11,2025-02-02 17:12:00
2025-02-02,152,sess_350,home,facebook,mobile,China,75.0,7,2025-02-02 17:28:00
2025-02-02,144,sess_278,product,facebook,desktop,France,189.2,9,2025-02-02 20:24:00
2025-02-02,52,sess_304,cart,google,mobile,China,11.9,6,2025-02-02 20:46:00
2025-02-03,23,sess_715,product,google,mobile,China,237.5,8,2025-02-03 00:52:00
2025-02-03,91,sess_999,blog,google,desktop,Japan,63.5,8,2025-02-03 07:01:00
2025-02-03,15,sess_500,checkout,google,mobile,China,5.0,4,2025-02-03 07:40:00
2025-02-03,366,sess_1195,checkout,google,desktop,Germany,24.5,8,2025-02-03 08:36:00
2025-02-03,116,sess_844,home,google,desktop,Germany,148.2,4,2025-02-03 12:50:00
2025-02-03,109,sess_833,product,google,desktop,UK,25.3,6,2025-02-03 15:14:00
2025-02-03,226,sess_1068,home,google,desktop,UK,99.9,10,2025-02-03 15:19:00
2025-02-03,109,sess_270,home,facebook,mobile,Germany,341.5,6,2025-02-03 17:39:00
2025-02-03,252,sess_188,about,email,mobile,Japan,30.4,4,2025-02-03 22:45:00
2025-02-03,313,sess_360,home,direct,desktop,China,11.7,3,2025-02-03 23:49:00
2025-02-03,101,sess_189,product,twitter,mobile,USA,50.8,4,2025-02-03 23:51:00
2025-02-04,291,sess_819,about,google,mobile,France,94.8,7,2025-02-04 02:40:00
2025-02-04,107,sess_503,product,direct,desktop,China,22.3,9,2025-02-04 03:12:00
2025-02-04,189,sess_134,home,facebook,desktop,China,47.9,8,2025-02-04 03:50:00
2025-02-04,208,sess_431,home,google,desktop,USA,5.0,7,2025-02-04 06:52:00
2025-02-04,25,sess_826,about,facebook,mobile,France,27.3,6,2025-02-04 07:04:00
2025-02-04,258,sess_627,product,direct,desktop,Other,321.5,7,2025-02-04 08:33:00
2025-02-04,188,sess_27,home,direct,desktop,China,16.9,4,2025-02-04 09:36:00
2025-02-04,135,sess_1067,blog,google,tablet,China,44.2,8,2025-02-04 10:11:00
2025-02-04,173,sess_994,product,google,mobile,China,127.2,8,2025-02-04 12:35:00
2025-02-04,100,sess_615,cart,google,desktop,China,263.3,5,2025-02-04 15:39:00
2025-02-04,375,sess_1088,checkout,facebook,desktop,China,313.3,10,2025-02-04 19:15:00
2025-02-04,28,sess_913,about,direct,mobile,China,5.0,5,2025-02-04 20:31:00
2025-02-04,262,sess_479,product,facebook,tablet,France,58.8,4,2025-02-04 20:48:00
2025-02-04,147,sess_624,cart,google,desktop,USA,376.3,5,2025-02-04 21:41:00
2025-02-04,223,sess_872,about,google,desktop,France,27.4,5,2025-02-04 21:56:00
2025-02-04,76,sess_794,product,facebook,desktop,UK,9.4,8,2025-02-04 22:33:00
2025-02-04,210,sess_1185,product,google,tablet,UK,6.4,7,2025-02-04 22:33:00
2025-02-04,389,sess_165,about,email,desktop,Other,66.7,5,2025-02-04 23:10:00
2025-02-04,7,sess_747,blog,google,mobile,Germany,7.8,4,2025-02-04 23:14:00
2025-02-05,65,sess_858,about,email,desktop,Japan,21.5,7,2025-02-05 00:42:00
2025-02-05,289,sess_1181,about,facebook,mobile,UK,26.9,4,2025-02-05 01:14:00
2025-02-05,186,sess_36,home,google,tablet,China,40.2,10,2025-02-05 02:46:00
2025-02-05,2,sess_250,home,direct,mobile,USA,97.5,7,2025-02-05 03:35:00
2025-02-05,214,sess_287,product,google,desktop,China,49.0,2,2025-02-05 03:55:00
2025-02-05,367,sess_101,product,facebook,mobile,UK,313.6,5,2025-02-05 05:52:00
2025-02-05,240,sess_447,checkout,google,mobile,USA,157.4,6,2025-02-05 07:42:00
2025-02-05,126,sess_1155,product,facebook,desktop,USA,182.1,8,2025-02-05 08:19:00
2025-02-05,29,sess_392,product,google,desktop,Germany,51.0,7,2025-02-05 10:01:00
2025-02-05,179,sess_575,product,google,desktop,USA,18.2,5,2025-02-05 12:51:00
2025-02-05,109,sess_1074,checkout,google,mobile,USA,72.4,3,2025-02-05 15:09:00
2025-02-05,251,sess_393,product,direct,mobile,China,67.6,5,2025-02-05 15:28:00
2025-02-05,289,sess_528,home,direct,desktop,USA,22.3,8,2025-02-05 15:29:00
2025-02-05,17,sess_76,home,google,desktop,Japan,34.3,9,2025-02-05 18:22:00
2025-02-05,24,sess_666,checkout,linkedin,mobile,UK,165.3,5,2025-02-05 18:26:00
2025-02-06,23,sess_1170,checkout,facebook,desktop,China,244.3,4,2025-02-06 00:51:00
2025-02-06,77,sess_381,home,facebook,mobile,China,98.1,1,2025-02-06 03:49:00
2025-02-06,313,sess_1130,home,linkedin,desktop,UK,89.1,8,2025-02-06 07:40:00
2025-02-06,225,sess_1037,cart,facebook,desktop,USA,73.9,4,2025-02-06 10:51:00
2025-02-06,202,sess_678,about,direct,desktop,China,62.9,2,2025-02-06 13:11:00
2025-02-06,41,sess_610,blog,direct,tablet,France,35.2,6,2025-02-06 14:00:00
2025-02-06,167,sess_803,home,facebook,tablet,France,23.7,5,2025-02-06 14:43:00
2025-02-06,1,sess_763,blog,facebook,mobile,France,253.5,9,2025-02-06 16:05:00
2025-02-06,363,sess_951,cart,facebook,desktop,UK,123.0,2,2025-02-06 18:44:00
2025-02-06,323,sess_284,about,google,desktop,China,250.2,9,2025-02-06 19:16:00
2025-02-06,380,sess_1158,product,direct,desktop,France,72.3,7,2025-02-06 19:32:00
2025-02-07,70,sess_325,cart,google,desktop,Germany,119.5,7,2025-02-07 03:26:00
2025-02-07,390,sess_29,home,direct,desktop,USA,210.6,3,2025-02-07 03:27:00
2025-02-07,312,sess_1017,about,facebook,mobile,China,445.3,8,2025-02-07 03:28:00
2025-02-07,377,sess_742,product,twitter,mobile,Germany,12.7,8,2025-02-07 03:43:00
2025-02-07,127,sess_868,home,google,desktop,Germany,83.8,6,2025-02-07 04:28:00
2025-02-07,11,sess_1073,home,facebook,desktop,USA,37.1,8,2025-02-07 05:16:00
2025-02-07,177,sess_953,home,facebook,desktop,China,24.2,5,2025-02-07 05:26:00
2025-02-07,61,sess_101,contact,facebook,mobile,USA,106.4,2,2025-02-07 06:52:00
2025-02-07,46,sess_521,checkout,direct,tablet,UK,96.0,3,2025-02-07 07:49:00
2025-02-07,113,sess_72,cart,facebook,desktop,Other,86.3,5,2025-02-07 08:20:00
2025-02-07,174,sess_938,cart,facebook,desktop,China,15.6,11,2025-02-07 08:53:00
2025-02-07,376,sess_415,product,google,desktop,Japan,97.8,4,2025-02-07 09:21:00
2025-02-07,290,sess_490,about,google,desktop,UK,27.5,9,2025-02-07 11:10:00
2025-02-07,220,sess_518,cart,facebook,desktop,USA,64.2,5,2025-02-07 12:22:00
2025-02-07,282,sess_85,cart,direct,desktop,China,74.6,8,2025-02-07 18:07:00
2025-02-07,61,sess_848,about,google,desktop,USA,87.2,7,2025-02-07 19:35:00
2025-02-07,338,sess_952,about,google,mobile,USA,47.2,5,2025-02-07 21:45:00
2025-02-07,42,sess_68,product,google,mobile,UK,42.3,4,2025-02-07 21:57:00
2025-02-07,124,sess_217,product,google,mobile,China,129.5,4,2025-02-07 22:37:00
2025-02-08,183,sess_945,checkout,google,mobile,UK,251.5,7,2025-02-08 01:11:00
2025-02-08,108,sess_841,product,email,tablet,Germany,206.0,7,2025-02-08 04:21:00
2025-02-08,341,sess_74,cart,facebook,mobile,USA,171.4,3,2025-02-08 05:21:00
2025-02-08,63,sess_324,about,linkedin,mobile,USA,82.0,6,2025-02-08 06:41:00
2025-02-08,125,sess_754,about,direct,desktop,Other,60.1,10,2025-02-08 10:22:00
2025-02-08,345,sess_501,contact,facebook,desktop,China,161.6,5,2025-02-08 10:38:00
2025-02-08,265,sess_227,checkout,facebook,mobile,UK,11.8,5,2025-02-08 10:52:00
2025-02-08,369,sess_883,checkout,email,tablet,China,90.6,6,2025-02-08 13:07:00
2025-02-08,332,sess_1137,product,facebook,mobile,Japan,43.5,3,2025-02-08 13:52:00
2025-02-08,335,sess_12,cart,email,tablet,China,5.0,10,2025-02-08 14:55:00
2025-02-08,309,sess_830,cart,facebook,mobile,USA,21.5,10,2025-02-08 15:13:00
2025-02-08,117,sess_110,checkout,google,desktop,USA,87.3,6,2025-02-08 16:20:00
2025-02-08,309,sess_295,product,google,mobile,UK,370.1,8,2025-02-08 17:48:00
2025-02-08,147,sess_916,home,email,desktop,USA,74.1,8,2025-02-08 20:14:00
2025-02-09,321,sess_742,home,facebook,mobile,UK,142.3,7,2025-02-09 01:36:00
2025-02-09,16,sess_738,home,facebook,desktop,UK,67.7,9,2025-02-09 08:06:00
2025-02-09,56,sess_332,home,google,mobile,China,222.0,4,2025-02-09 09:53:00
2025-02-09,33,sess_804,cart,direct,desktop,UK,564.2,3,2025-02-09 12:40:00
2025-02-09,228,sess_884,about,direct,mobile,USA,187.6,4,2025-02-09 14:05:00
2025-02-09,380,sess_170,checkout,facebook,desktop,China,227.6,9,2025-02-09 14:16:00
2025-02-09,325,sess_465,product,facebook,desktop,China,237.9,8,2025-02-09 15:12:00
2025-02-09,383,sess_844,product,facebook,mobile,China,219.4,3,2025-02-09 16:27:00
2025-02-09,40,sess_937,about,linkedin,desktop,China,6.4,3,2025-02-09 18:03:00
2025-02-09,207,sess_78,product,direct,mobile,USA,50.6,5,2025-02-09 18:43:00
2025-02-09,338,sess_871,about,twitter,desktop,UK,271.2,4,2025-02-09 22:52:00
2025-02-09,179,sess_781,product,facebook,tablet,Germany,244.6,3,2025-02-09 23:01:00
2025-02-09,86,sess_486,about,facebook,mobile,China,120.8,3,2025-02-09 23:44:00
2025-02-09,169,sess_594,checkout,google,desktop,UK,259.8,7,2025-02-09 23:50:00
2025-02-10,48,sess_376,product,direct,desktop,China,36.5,5,2025-02-10 00:13:00
2025-02-10,73,sess_802,cart,google,mobile,China,24.6,11,2025-02-10 00:25:00
2025-02-10,139,sess_727,checkout,google,desktop,China,170.6,8,2025-02-10 00:35:00
2025-02-10,295,sess_1082,about,direct,desktop,Other,92.7,3,2025-02-10 01:10:00
2025-02-10,294,sess_138,product,facebook,tablet,UK,42.0,7,2025-02-10 01:29:00
2025-02-10,81,sess_698,home,google,mobile,USA,5.0,10,2025-02-10 02:04:00
2025-02-10,141,sess_618,home,facebook,tablet,UK,86.1,10,2025-02-10 03:30:00
2025-02-10,137,sess_420,home,facebook,desktop,China,71.6,3,2025-02-10 06:40:00
2025-02-10,265,sess_904,product,facebook,tablet,China,27.4,4,2025-02-10 07:24:00
2025-02-10,43,sess_1188,about,google,desktop,USA,134.4,5,2025-02-10 08:38:00
2025-02-10,31,sess_341,contact,facebook,tablet,UK,18.0,3,2025-02-10 08:40:00
2025-02-10,73,sess_917,home,email,mobile,China,63.0,5,2025-02-10 09:00:00
2025-02-10,109,sess_771,product,direct,mobile,USA,10.7,4,2025-02-10 09:17:00
2025-02-10,192,sess_870,home,facebook,desktop,USA,28.1,7,2025-02-10 09:27:00
2025-02-10,352,sess_1019,cart,google,mobile,China,35.0,8,2025-02-10 10:04:00
2025-02-10,147,sess_225,contact,google,desktop,USA,25.7,7,2025-02-10 13:30:00
2025-02-10,213,sess_1032,cart,google,tablet,Japan,134.6,3,2025-02-10 13:52:00
2025-02-10,152,sess_561,product,google,tablet,UK,178.1,4,2025-02-10 16:14:00
2025-02-10,308,sess_912,product,facebook,desktop,Japan,52.8,9,2025-02-10 20:03:00
2025-02-10,74,sess_832,home,facebook,desktop,China,77.5,12,2025-02-10 22:50:00
2025-02-10,375,sess_192,product,google,mobile,USA,32.2,9,2025-02-10 22:52:00
2025-02-10,292,sess_1095,cart,facebook,desktop,China,117.6,4,2025-02-10 23:29:00
2025-02-11,235,sess_625,cart,direct,desktop,China,89.8,7,2025-02-11 00:23:00
2025-02-11,278,sess_499,checkout,direct,mobile,UK,43.2,12,2025-02-11 06:27:00
2025-02-11,102,sess_184,blog,facebook,desktop,China,64.7,3,2025-02-11 07:37:00
2025-02-11,79,sess_1111,home,google,mobile,UK,121.4,9,2025-02-11 07:51:00
2025-02-11,215,sess_384,cart,facebook,desktop,China,219.8,5,2025-02-11 10:51:00
2025-02-11,214,sess_76,home,google,mobile,China,16.3,4,2025-02-11 11:21:00
2025-02-11,274,sess_480,checkout,facebook,mobile,China,167.9,4,2025-02-11 11:41:00
2025-02-11,197,sess_984,home,facebook,desktop,USA,230.0,6,2025-02-11 11:45:00
2025-02-11,321,sess_1154,product,direct,mobile,China,62.3,7,2025-02-11 14:29:00
2025-02-11,383,sess_735,home,google,desktop,China,164.6,8,2025-02-11 16:06:00
2025-02-11,356,sess_299,home,google,desktop,Germany,120.1,3,2025-02-11 19:22:00
2025-02-11,260,sess_881,product,direct,desktop,UK,269.6,8,2025-02-11 19:24:00
2025-02-11,358,sess_589,product,facebook,desktop,China,127.6,3,2025-02-11 20:06:00
2025-02-11,108,sess_858,product,linkedin,desktop,France,8.6,6,2025-02-11 23:11:00
2025-02-12,90,sess_429,product,google,desktop,Germany,228.7,7,2025-02-12 00:49:00
2025-02-12,336,sess_947,cart,direct,mobile,China,171.7,9,2025-02-12 00:53:00
2025-02-12,248,sess_480,cart,facebook,desktop,Germany,151.0,6,2025-02-12 04:09:00
2025-02-12,258,sess_162,cart,google,desktop,USA,29.7,5,2025-02-12 05:18:00
2025-02-12,338,sess_693,home,facebook,mobile,USA,5.0,6,2025-02-12 06:11:00
2025-02-12,277,sess_575,contact,facebook,desktop,China,13.3,4,2025-02-12 06:45:00
2025-02-12,63,sess_849,home,facebook,mobile,France,93.2,4,2025-02-12 07:23:00
2025-02-12,72,sess_830,product,direct,mobile,France,259.3,7,2025-02-12 08:37:00
2025-02-12,102,sess_211,blog,google,mobile,UK,193.5,6,2025-02-12 10:10:00
2025-02-12,318,sess_988,cart,google,mobile,Germany,112.9,4,2025-02-12 13:28:00
2025-02-12,191,sess_224,about,google,mobile,Japan,12.1,6,2025-02-12 14:55:00
2025-02-12,374,sess_1030,product,google,mobile,China,46.0,10,2025-02-12 15:02:00
2025-02-12,72,sess_1142,checkout,email,desktop,China,219.1,6,2025-02-12 15:06:00
2025-02-12,253,sess_558,home,google,mobile,Japan,162.2,7,2025-02-12 16:10:00
2025-02-12,387,sess_429,cart,google,desktop,Japan,172.8,7,2025-02-12 17:30:00
2025-02-12,146,sess_920,home,google,tablet,UK,10.4,3,2025-02-12 17:34:00
2025-02-12,100,sess_125,about,google,tablet,USA,174.0,8,2025-02-12 17:45:00
2025-02-12,76,sess_639,product,facebook,mobile,USA,220.2,8,2025-02-12 18:57:00
2025-02-12,104,sess_359,product,email,tablet,USA,144.2,5,2025-02-12 19:09:00
2025-02-12,114,sess_1147,checkout,google,tablet,USA,49.0,5,2025-02-12 19:38:00
2025-02-13,86,sess_84,cart,facebook,desktop,France,126.3,8,2025-02-13 00:19:00
2025-02-13,26,sess_932,product,facebook,desktop,USA,73.8,4,2025-02-13 02:08:00
2025-02-13,69,sess_789,cart,google,mobile,China,26.6,5,2025-02-13 03:31:00
2025-02-13,59,sess_975,cart,twitter,desktop,Germany,88.6,3,2025-02-13 03:46:00
2025-02-13,321,sess_327,product,facebook,desktop,Japan,53.2,2,2025-02-13 04:27:00
2025-02-13,222,sess_376,checkout,facebook,mobile,USA,436.8,7,2025-02-13 04:33:00
2025-02-13,380,sess_273,cart,email,desktop,China,20.3,5,2025-02-13 04:36:00
2025-02-13,12,sess_3,home,google,mobile,Germany,65.1,4,2025-02-13 07:02:00
2025-02-13,132,sess_615,home,facebook,desktop,Japan,209.2,6,2025-02-13 09:29:00
2025-02-13,230,sess_942,cart,linkedin,mobile,Germany,416.5,5,2025-02-13 10:28:00
2025-02-13,17,sess_752,product,google,mobile,China,429.7,10,2025-02-13 10:58:00
2025-02-13,58,sess_27,checkout,google,mobile,Japan,11.5,2,2025-02-13 15:19:00
2025-02-13,99,sess_85,product,facebook,mobile,China,233.0,6,2025-02-13 18:00:00
2025-02-13,370,sess_531,home,google,mobile,China,34.0,4,2025-02-13 18:31:00
2025-02-13,50,sess_22,checkout,facebook,desktop,UK,5.0,9,2025-02-13 20:11:00
2025-02-13,379,sess_352,home,direct,mobile,UK,181.1,13,2025-02-13 21:01:00
2025-02-13,75,sess_845,home,twitter,desktop,China,11.8,3,2025-02-13 21:45:00
2025-02-13,279,sess_88,blog,email,mobile,Japan,104.4,3,2025-02-13 22:23:00
2025-02-13,17,sess_791,product,facebook,desktop,Japan,98.2,6,2025-02-13 23:11:00
2025-02-13,397,sess_976,contact,email,mobile,UK,191.1,5,2025-02-13 23:13:00
2025-02-14,304,sess_251,cart,google,desktop,Germany,47.7,6,2025-02-14 01:16:00
2025-02-14,144,sess_989,cart,facebook,mobile,China,75.3,6,2025-02-14 04:09:00
2025-02-14,254,sess_1059,home,google,tablet,China,113.9,8,2025-02-14 04:25:00
2025-02-14,384,sess_1072,home,google,desktop,France,5.0,7,2025-02-14 06:19:00
2025-02-14,284,sess_345,home,direct,mobile,UK,5.0,6,2025-02-14 07:18:00
2025-02-14,378,sess_427,home,facebook,tablet,USA,40.2,10,2025-02-14 08:15:00
2025-02-14,303,sess_939,cart,google,desktop,China,249.4,5,2025-02-14 08:41:00
2025-02-14,325,sess_781,home,facebook,mobile,China,58.3,5,2025-02-14 09:51:00
2025-02-14,59,sess_962,blog,google,desktop,China,471.4,5,2025-02-14 10:20:00
2025-02-14,201,sess_122,cart,email,desktop,China,11.3,10,2025-02-14 11:46:00
2025-02-14,54,sess_951,about,google,mobile,France,52.5,4,2025-02-14 12:31:00
2025-02-14,320,sess_265,contact,direct,mobile,China,196.9,10,2025-02-14 15:00:00
2025-02-14,7,sess_748,product,direct,mobile,Japan,48.5,7,2025-02-14 16:48:00
2025-02-14,84,sess_1089,product,google,desktop,Germany,47.4,8,2025-02-14 17:11:00
2025-02-14,319,sess_176,cart,direct,mobile,China,221.7,5,2025-02-14 17:17:00
2025-02-14,56,sess_1068,home,facebook,desktop,Other,217.6,6,2025-02-14 18:05:00
2025-02-14,184,sess_323,cart,google,desktop,UK,92.5,4,2025-02-14 19:28:00
2025-02-14,376,sess_1042,home,facebook,mobile,USA,57.6,5,2025-02-14 19:39:00
2025-02-14,379,sess_493,home,facebook,mobile,USA,70.7,7,2025-02-14 21:12:00
2025-02-14,139,sess_192,product,google,mobile,Other,35.8,4,2025-02-14 22:40:00
2025-02-14,140,sess_912,blog,facebook,mobile,France,297.6,6,2025-02-14 23:02:00
2025-02-14,330,sess_536,home,facebook,desktop,China,50.5,8,2025-02-14 23:39:00
2025-02-15,11,sess_1196,product,facebook,desktop,China,12.3,11,2025-02-15 00:25:00
2025-02-15,389,sess_447,home,direct,mobile,Japan,23.9,6,2025-02-15 01:05:00
2025-02-15,201,sess_285,checkout,facebook,desktop,Germany,73.1,4,2025-02-15 03:33:00
2025-02-15,51,sess_986,product,email,desktop,China,98.5,4,2025-02-15 06:03:00
2025-02-15,147,sess_912,product,google,desktop,USA,98.9,10,2025-02-15 07:49:00
2025-02-15,61,sess_143,home,google,desktop,USA,30.9,4,2025-02-15 07:52:00
2025-02-15,310,sess_79,cart,twitter,mobile,Japan,178.2,4,2025-02-15 08:36:00
2025-02-15,194,sess_608,home,google,desktop,USA,88.2,8,2025-02-15 09:58:00
2025-02-15,296,sess_1078,home,linkedin,desktop,UK,69.5,7,2025-02-15 10:48:00
2025-02-15,352,sess_874,home,direct,mobile,Japan,173.8,7,2025-02-15 10:49:00
2025-02-15,370,sess_720,cart,twitter,desktop,USA,80.9,5,2025-02-15 13:44:00
2025-02-15,303,sess_873,cart,facebook,desktop,USA,152.5,6,2025-02-15 14:53:00
2025-02-15,73,sess_886,contact,facebook,mobile,Other,53.9,7,2025-02-15 15:40:00
2025-02-15,98,sess_1093,contact,google,mobile,China,114.5,7,2025-02-15 16:55:00
2025-02-15,377,sess_985,home,google,desktop,Germany,25.1,7,2025-02-15 17:27:00
2025-02-15,227,sess_768,product,direct,desktop,Germany,5.0,11,2025-02-15 18:25:00
2025-02-15,257,sess_838,product,google,mobile,Other,19.0,5,2025-02-15 19:56:00
2025-02-15,385,sess_112,blog,direct,desktop,Germany,84.2,5,2025-02-15 20:55:00
2025-02-15,116,sess_233,product,email,desktop,France,14.5,5,2025-02-15 22:21:00
2025-02-15,240,sess_881,cart,facebook,mobile,USA,93.0,6,2025-02-15 23:14:00
2025-02-16,379,sess_610,home,direct,mobile,USA,16.1,6,2025-02-16 00:27:00
2025-02-16,268,sess_609,about,google,desktop,Germany,165.2,12,2025-02-16 01:51:00
2025-02-16,275,sess_405,checkout,direct,mobile,China,110.6,10,2025-02-16 02:48:00
2025-02-16,337,sess_216,home,google,desktop,USA,22.4,8,2025-02-16 04:55:00
2025-02-16,112,sess_1103,cart,direct,mobile,Germany,27.5,5,2025-02-16 06:15:00
2025-02-16,93,sess_306,cart,linkedin,desktop,Other,121.5,6,2025-02-16 08:07:00
2025-02-16,344,sess_1016,cart,google,desktop,China,123.9,6,2025-02-16 08:32:00
2025-02-16,234,sess_638,product,google,mobile,Germany,362.0,6,2025-02-16 10:02:00
2025-02-16,91,sess_485,blog,direct,mobile,Japan,78.4,8,2025-02-16 10:11:00
2025-02-16,369,sess_211,about,google,mobile,USA,11.0,5,2025-02-16 10:45:00
2025-02-16,314,sess_984,product,google,desktop,USA,112.1,9,2025-02-16 10:54:00
2025-02-16,199,sess_816,home,twitter,mobile,Other,83.1,5,2025-02-16 11:39:00
2025-02-16,171,sess_999,product,direct,mobile,Japan,60.5,4,2025-02-16 13:53:00
2025-02-16,21,sess_574,home,direct,tablet,France,368.4,10,2025-02-16 15:25:00
2025-02-16,318,sess_442,home,direct,mobile,USA,144.2,8,2025-02-16 15:43:00
2025-02-16,236,sess_714,product,email,desktop,France,24.4,4,2025-02-16 17:05:00
2025-02-16,363,sess_548,home,direct,desktop,UK,403.9,8,2025-02-16 18:48:00
2025-02-16,395,sess_177,product,facebook,mobile,USA,30.7,5,2025-02-16 19:39:00
2025-02-16,19,sess_796,home,direct,desktop,USA,48.5,6,2025-02-16 19:52:00
